id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
3295,TRUE,115,Crotone,CRO,109,Chievo,CHI,2,0,1.72351,0.659158,2016-10-30 18:00:00,0.7033,0.2045,0.0922
3296,TRUE,108,Empoli,EMP,95,Roma,ROM,0,0,0.326558,1.44104,2016-10-30 18:00:00,0.0738,0.2502,0.676
3297,TRUE,102,Sampdoria,SAM,106,Inter,INT,1,0,0.821852,2.47165,2016-10-30 23:45:00,0.0633,0.145,0.7917
3298,TRUE,99,Udinese,UDI,113,Torino,TOR,2,2,2.11839,1.18042,2016-10-31 22:00:00,0.6217,0.2366,0.1417
2745,TRUE,116,Cagliari,CAG,100,Palermo,PAL,2,1,0.672437,0.701202,2016-11-01 00:00:00,0.2997,0.392,0.3083
2746,TRUE,113,Torino,TOR,116,Cagliari,CAG,5,1,2.84168,0.46731,2016-11-05 21:00:00,0.9128,0.0692,0.018
2747,TRUE,105,Napoli,NAP,96,Lazio,LAZ,1,1,0.713297,0.414383,2016-11-05 23:45:00,0.3794,0.4271,0.1935
2748,TRUE,114,Pescara,PES,108,Empoli,EMP,0,4,2.53565,2.50908,2016-11-06 15:30:00,0.3889,0.2291,0.382
2749,TRUE,100,Palermo,PAL,111,AC Milan,MIL,1,2,1.03556,1.03836,2016-11-06 18:00:00,0.3391,0.322,0.3389
2750,TRUE,109,Chievo,CHI,98,Juventus,JUV,1,2,1.10586,2.13748,2016-11-06 18:00:00,0.1378,0.2352,0.627
2751,TRUE,101,Genoa,GEN,99,Udinese,UDI,1,1,1.32186,0.870902,2016-11-06 18:00:00,0.4692,0.299,0.2318
2752,TRUE,104,Sassuolo,SAS,107,Atalanta,ATA,0,3,1.04128,1.3028,2016-11-06 18:00:00,0.2344,0.3525,0.4131
2753,TRUE,106,Inter,INT,115,Crotone,CRO,3,0,2.49682,0.248518,2016-11-06 21:00:00,0.9209,0.0693,0.0098
2754,TRUE,110,Fiorentina,FIO,102,Sampdoria,SAM,1,1,1.57162,0.799869,2016-11-06 21:00:00,0.5715,0.2543,0.1742
2755,TRUE,95,Roma,ROM,97,Bologna,BOL,3,0,3.45114,0.78738,2016-11-06 23:45:00,0.9035,0.0707,0.0258
2756,TRUE,109,Chievo,CHI,116,Cagliari,CAG,1,0,1.20696,0.319548,2016-11-19 18:00:00,0.63,0.2856,0.0844
2757,TRUE,99,Udinese,UDI,105,Napoli,NAP,1,2,0.336535,1.77046,2016-11-19 21:00:00,0.0369,0.1538,0.8093
2758,TRUE,98,Juventus,JUV,114,Pescara,PES,3,0,1.75422,0.895007,2016-11-19 23:45:00,0.6186,0.2501,0.1313
2759,TRUE,102,Sampdoria,SAM,104,Sassuolo,SAS,3,2,2.54447,1.14682,2016-11-20 15:30:00,0.7301,0.1788,0.0911
2760,TRUE,96,Lazio,LAZ,101,Genoa,GEN,3,1,1.79807,0.644182,2016-11-20 18:00:00,0.7064,0.2057,0.0879
2761,TRUE,115,Crotone,CRO,113,Torino,TOR,0,2,1.36886,1.0138,2016-11-20 18:00:00,0.4476,0.2852,0.2672
2762,TRUE,108,Empoli,EMP,110,Fiorentina,FIO,0,4,0.773104,3.89131,2016-11-20 18:00:00,0.0124,0.041,0.9466
2763,TRUE,107,Atalanta,ATA,95,Roma,ROM,2,1,1.6764,1.54094,2016-11-20 18:00:00,0.3816,0.301,0.3174
2764,TRUE,97,Bologna,BOL,100,Palermo,PAL,3,1,0.604632,1.36701,2016-11-20 18:00:00,0.1223,0.2842,0.5935
2765,TRUE,111,AC Milan,MIL,106,Inter,INT,2,2,0.652106,1.59912,2016-11-20 23:45:00,0.1235,0.2481,0.6284
2766,TRUE,113,Torino,TOR,109,Chievo,CHI,2,1,1.0585,0.902262,2016-11-26 21:00:00,0.3838,0.3184,0.2978
2767,TRUE,108,Empoli,EMP,111,AC Milan,MIL,1,4,1.52699,0.781264,2016-11-26 23:45:00,0.5763,0.2548,0.1689
2768,TRUE,100,Palermo,PAL,96,Lazio,LAZ,0,1,0.704882,1.51663,2016-11-27 15:30:00,0.1578,0.2602,0.582
2769,TRUE,116,Cagliari,CAG,99,Udinese,UDI,2,1,2.05523,0.920373,2016-11-27 18:00:00,0.7111,0.1827,0.1062
2770,TRUE,115,Crotone,CRO,102,Sampdoria,SAM,1,1,0.573257,1.42112,2016-11-27 18:00:00,0.1119,0.2573,0.6308
2771,TRUE,101,Genoa,GEN,98,Juventus,JUV,3,1,3.14346,1.35797,2016-11-27 18:00:00,0.7892,0.1303,0.0805
2772,TRUE,97,Bologna,BOL,107,Atalanta,ATA,0,2,0.272072,1.31773,2016-11-27 18:00:00,0.0623,0.2595,0.6782
2773,TRUE,95,Roma,ROM,114,Pescara,PES,3,2,3.03686,1.20343,2016-11-27 23:45:00,0.8014,0.1311,0.0675
2774,TRUE,105,Napoli,NAP,104,Sassuolo,SAS,1,1,1.23939,0.520212,2016-11-28 22:00:00,0.5755,0.299,0.1255
2775,TRUE,106,Inter,INT,110,Fiorentina,FIO,4,2,3.58331,0.819314,2016-11-29 00:00:00,0.9183,0.0597,0.022
3066,TRUE,105,Napoli,NAP,106,Inter,INT,3,0,1.76933,1.12104,2016-12-02 23:45:00,0.5353,0.2458,0.2189
3067,TRUE,98,Juventus,JUV,107,Atalanta,ATA,3,1,1.01442,0.345085,2016-12-03 23:45:00,0.5629,0.3311,0.106
3068,TRUE,111,AC Milan,MIL,115,Crotone,CRO,2,1,1.58497,0.765682,2016-12-04 15:30:00,0.6134,0.2793,0.1073
3069,TRUE,96,Lazio,LAZ,95,Roma,ROM,0,2,0.575784,0.995438,2016-12-04 18:00:00,0.186,0.334,0.48
3070,TRUE,114,Pescara,PES,116,Cagliari,CAG,1,1,1.43265,0.350794,2016-12-04 18:00:00,0.6902,0.2353,0.0745
3071,TRUE,102,Sampdoria,SAM,113,Torino,TOR,2,0,0.945158,0.733393,2016-12-04 18:00:00,0.3932,0.339,0.2678
3072,TRUE,104,Sassuolo,SAS,108,Empoli,EMP,3,0,2.75094,1.20881,2016-12-04 18:00:00,0.7986,0.1387,0.0627
3073,TRUE,110,Fiorentina,FIO,100,Palermo,PAL,2,1,1.89636,0.395672,2016-12-04 23:45:00,0.7976,0.1572,0.0452
3074,TRUE,109,Chievo,CHI,101,Genoa,GEN,0,0,1.0191,0.493735,2016-12-05 22:00:00,0.5498,0.3274,0.1228
3075,TRUE,99,Udinese,UDI,97,Bologna,BOL,1,0,1.30253,0.595072,2016-12-06 00:00:00,0.5391,0.3075,0.1534
3076,TRUE,115,Crotone,CRO,114,Pescara,PES,2,1,1.27078,1.0284,2016-12-10 21:00:00,0.3724,0.4059,0.2217
3077,TRUE,102,Sampdoria,SAM,96,Lazio,LAZ,1,2,0.524617,2.12265,2016-12-10 23:45:00,0.0532,0.1471,0.7997
3078,TRUE,116,Cagliari,CAG,105,Napoli,NAP,0,5,0.215274,3.82193,2016-12-11 15:30:00,0.0019,0.0168,0.9813
3079,TRUE,113,Torino,TOR,98,Juventus,JUV,1,3,0.407733,2.43229,2016-12-11 18:00:00,0.0247,0.0981,0.8772
3080,TRUE,100,Palermo,PAL,109,Chievo,CHI,0,2,0.695367,1.10723,2016-12-11 18:00:00,0.2065,0.3246,0.4689
3081,TRUE,107,Atalanta,ATA,99,Udinese,UDI,1,3,2.6581,1.03664,2016-12-11 18:00:00,0.7722,0.1537,0.0741
3082,TRUE,97,Bologna,BOL,108,Empoli,EMP,0,0,1.3582,0.0997513,2016-12-11 18:00:00,0.7314,0.2455,0.0231
3083,TRUE,106,Inter,INT,101,Genoa,GEN,2,0,0.848838,1.01464,2016-12-11 23:45:00,0.2892,0.3302,0.3806
3084,TRUE,110,Fiorentina,FIO,104,Sassuolo,SAS,2,1,1.70698,1.21595,2016-12-12 22:00:00,0.485,0.2684,0.2466
3085,TRUE,95,Roma,ROM,111,AC Milan,MIL,1,0,0.554171,1.05015,2016-12-13 00:00:00,0.1443,0.3118,0.5439
3086,TRUE,101,Genoa,GEN,110,Fiorentina,FIO,1,0,1.08245,0.505706,2016-12-15 23:00:00,0.5307,0.3163,0.153
3087,TRUE,108,Empoli,EMP,116,Cagliari,CAG,2,0,0.784596,1.43479,2016-12-17 18:00:00,0.1301,0.3109,0.559
3088,TRUE,111,AC Milan,MIL,107,Atalanta,ATA,0,0,0.494299,0.603853,2016-12-17 21:00:00,0.2489,0.4292,0.3219
3089,TRUE,98,Juventus,JUV,95,Roma,ROM,1,0,0.831542,0.514906,2016-12-17 23:45:00,0.4274,0.3736,0.199
3092,TRUE,105,Napoli,NAP,113,Torino,TOR,5,3,3.96164,2.44594,2016-12-18 14:00:00,0.7422,0.1694,0.0884
3090,TRUE,104,Sassuolo,SAS,106,Inter,INT,0,1,0.574257,2.31308,2016-12-18 15:30:00,0.0539,0.1409,0.8052
