id,player,team_name,x,y,xg,shottype,situation,result,league_name,year
384984,Emerson,Chelsea,0.8830000305175781,0.27899999618530275,0.05617113411426544,RightFoot,OpenPlay,BlockedShot,EPL,2020
392243,Emerson,Chelsea,0.9009999847412109,0.47400001525878904,0.033829279243946075,Head,OpenPlay,BlockedShot,EPL,2020
396478,Emerson,Chelsea,0.6569999694824219,0.445,0.01352770160883665,RightFoot,SetPiece,MissedShots,EPL,2020
379012,Marcos Alonso,Chelsea,0.8119999694824219,0.7319999694824219,0.0231335312128067,LeftFoot,OpenPlay,BlockedShot,EPL,2020
379022,Marcos Alonso,Chelsea,0.750999984741211,0.35700000762939454,0.05241122469305992,LeftFoot,DirectFreekick,BlockedShot,EPL,2020
395842,Antonio Rüdiger,Chelsea,0.9159999847412109,0.524000015258789,0.09455378353595734,RightFoot,FromCorner,SavedShot,EPL,2020
395865,Antonio Rüdiger,Chelsea,0.899000015258789,0.539000015258789,0.054886240512132645,Head,FromCorner,MissedShots,EPL,2020
379025,Mateo Kovacic,Chelsea,0.7280000305175781,0.5820000076293945,0.0069421022199094296,RightFoot,OpenPlay,MissedShots,EPL,2020
386161,Mateo Kovacic,Chelsea,0.7819999694824219,0.45799999237060546,0.04261193796992302,RightFoot,OpenPlay,MissedShots,EPL,2020
387140,Mateo Kovacic,Chelsea,0.8369999694824218,0.34799999237060547,0.039352450519800186,RightFoot,OpenPlay,MissedShots,EPL,2020
387160,Mateo Kovacic,Chelsea,0.7819999694824219,0.5670000076293945,0.043166350573301315,RightFoot,OpenPlay,BlockedShot,EPL,2020
389551,Mateo Kovacic,Chelsea,0.700999984741211,0.46599998474121096,0.013970989733934402,RightFoot,OpenPlay,BlockedShot,EPL,2020
392608,Mateo Kovacic,Chelsea,0.754000015258789,0.664000015258789,0.0153025658801198,RightFoot,OpenPlay,BlockedShot,EPL,2020
392609,Mateo Kovacic,Chelsea,0.795,0.45099998474121095,0.03392152860760689,RightFoot,OpenPlay,SavedShot,EPL,2020
396951,Mateo Kovacic,Chelsea,0.8090000152587891,0.47,0.047811128199100494,LeftFoot,OpenPlay,MissedShots,EPL,2020
396954,Mateo Kovacic,Chelsea,0.79,0.34700000762939454,0.017236026003956795,RightFoot,OpenPlay,BlockedShot,EPL,2020
NA,Kepa,Chelsea,NA,NA,NA,NA,NA,NA,EPL,NA
NA,Edouard Mendy,Chelsea,NA,NA,NA,NA,NA,NA,EPL,NA
NA,Billy Gilmour,Chelsea,NA,NA,NA,NA,NA,NA,EPL,NA
376650,Tomas Soucek,West Ham,0.9219999694824219,0.5359999847412109,0.12639743089675903,Head,OpenPlay,MissedShots,EPL,2020
376651,Tomas Soucek,West Ham,0.7909999847412109,0.6179999923706054,0.024375345557928085,LeftFoot,OpenPlay,BlockedShot,EPL,2020
376661,Tomas Soucek,West Ham,0.9440000152587891,0.4929999923706055,0.13266780972480774,RightFoot,FromCorner,BlockedShot,EPL,2020
377759,Tomas Soucek,West Ham,0.7190000152587891,0.4329999923706055,0.011825114488601685,RightFoot,OpenPlay,MissedShots,EPL,2020
377761,Tomas Soucek,West Ham,0.9780000305175781,0.5990000152587891,0.048303283751010895,Head,OpenPlay,MissedShots,EPL,2020
379786,Tomas Soucek,West Ham,0.8919999694824219,0.595999984741211,0.29136669635772705,RightFoot,OpenPlay,SavedShot,EPL,2020
379788,Tomas Soucek,West Ham,0.9319999694824219,0.44299999237060544,0.5183368921279907,Head,OpenPlay,SavedShot,EPL,2020
379791,Tomas Soucek,West Ham,0.899000015258789,0.4620000076293945,0.08778293430805206,Head,OpenPlay,BlockedShot,EPL,2020
379801,Tomas Soucek,West Ham,0.9630000305175781,0.595999984741211,0.039727408438920975,Head,FromCorner,MissedShots,EPL,2020
379803,Tomas Soucek,West Ham,0.7480000305175781,0.509000015258789,0.021961141377687454,RightFoot,OpenPlay,MissedShots,EPL,2020
380934,Tomas Soucek,West Ham,0.8880000305175781,0.595999984741211,0.020213112235069275,Head,OpenPlay,MissedShots,EPL,2020
380945,Tomas Soucek,West Ham,0.9619999694824218,0.5129999923706055,0.13047415018081665,Head,FromCorner,MissedShots,EPL,2020
382649,Tomas Soucek,West Ham,0.835,0.38599998474121094,0.06067659333348274,RightFoot,OpenPlay,SavedShot,EPL,2020
382664,Tomas Soucek,West Ham,0.9290000152587891,0.57,0.11299633234739304,Head,OpenPlay,BlockedShot,EPL,2020
383119,Tomas Soucek,West Ham,0.7769999694824219,0.519000015258789,0.032426055520772934,RightFoot,OpenPlay,BlockedShot,EPL,2020
384745,Tomas Soucek,West Ham,0.9059999847412109,0.615,0.03778643533587456,Head,SetPiece,SavedShot,EPL,2020
386218,Tomas Soucek,West Ham,0.87,0.45799999237060546,0.028449056670069695,Head,OpenPlay,MissedShots,EPL,2020
386222,Tomas Soucek,West Ham,0.865,0.49599998474121093,0.37571224570274353,RightFoot,OpenPlay,Goal,EPL,2020
387834,Tomas Soucek,West Ham,0.9419999694824219,0.5590000152587891,0.4904614984989166,RightFoot,OpenPlay,MissedShots,EPL,2020
387838,Tomas Soucek,West Ham,0.9259999847412109,0.49700000762939456,0.05480227246880531,Head,FromCorner,MissedShots,EPL,2020
389818,Tomas Soucek,West Ham,0.875999984741211,0.575,0.08784230053424835,RightFoot,OpenPlay,BlockedShot,EPL,2020
390363,Tomas Soucek,West Ham,0.975999984741211,0.4490000152587891,0.650097131729126,RightFoot,FromCorner,Goal,EPL,2020
391319,Tomas Soucek,West Ham,0.9519999694824218,0.5970000076293945,0.05938237905502319,Head,FromCorner,Goal,EPL,2020
394880,Tomas Soucek,West Ham,0.8730000305175781,0.46900001525878904,0.03308387100696564,LeftFoot,FromCorner,MissedShots,EPL,2020
394881,Tomas Soucek,West Ham,0.8809999847412109,0.34,0.04887177422642708,RightFoot,OpenPlay,BlockedShot,EPL,2020
395776,Tomas Soucek,West Ham,0.9590000152587891,0.49400001525878906,0.4676136076450348,Head,FromCorner,Goal,EPL,2020
395779,Tomas Soucek,West Ham,0.9290000152587891,0.5259999847412109,0.13561107218265533,LeftFoot,SetPiece,BlockedShot,EPL,2020
395781,Tomas Soucek,West Ham,0.980999984741211,0.5879999923706055,0.039462048560380936,Head,OpenPlay,SavedShot,EPL,2020
395918,Tomas Soucek,West Ham,0.9130000305175782,0.595999984741211,0.05639148876070976,Head,SetPiece,SavedShot,EPL,2020
396233,Tomas Soucek,West Ham,0.9009999847412109,0.4,0.08394699543714523,RightFoot,OpenPlay,SavedShot,EPL,2020
396235,Tomas Soucek,West Ham,0.9309999847412109,0.46599998474121096,0.5207351446151733,RightFoot,OpenPlay,Goal,EPL,2020
376657,Jarrod Bowen,West Ham,0.885,0.3609999847412109,0.07559920102357864,RightFoot,OpenPlay,MissedShots,EPL,2020
377752,Jarrod Bowen,West Ham,0.8880000305175781,0.435,0.069483682513237,RightFoot,OpenPlay,MissedShots,EPL,2020
377756,Jarrod Bowen,West Ham,0.779000015258789,0.395,0.027711736038327217,LeftFoot,OpenPlay,BlockedShot,EPL,2020
377757,Jarrod Bowen,West Ham,0.7780000305175782,0.4370000076293945,0.030591899529099464,LeftFoot,OpenPlay,BlockedShot,EPL,2020
377758,Jarrod Bowen,West Ham,0.7880000305175782,0.4520000076293945,0.07756998389959335,LeftFoot,OpenPlay,BlockedShot,EPL,2020
379783,Jarrod Bowen,West Ham,0.879000015258789,0.3729999923706055,0.0553302988409996,LeftFoot,SetPiece,Goal,EPL,2020
379799,Jarrod Bowen,West Ham,0.9380000305175781,0.4979999923706055,0.60524749755859375,LeftFoot,OpenPlay,Goal,EPL,2020
379800,Jarrod Bowen,West Ham,0.960999984741211,0.5370000076293945,0.6003288626670837,LeftFoot,OpenPlay,MissedShots,EPL,2020
380932,Jarrod Bowen,West Ham,0.8130000305175781,0.3820000076293945,0.0536971241235733,RightFoot,OpenPlay,BlockedShot,EPL,2020
380933,Jarrod Bowen,West Ham,0.8640000152587891,0.59,0.10302507877349854,LeftFoot,OpenPlay,BlockedShot,EPL,2020
380946,Jarrod Bowen,West Ham,0.8690000152587891,0.43900001525878907,0.5500180721282959,LeftFoot,OpenPlay,Goal,EPL,2020
382671,Jarrod Bowen,West Ham,0.905,0.6359999847412109,0.04215029999613762,LeftFoot,SetPiece,BlockedShot,EPL,2020
386201,Jarrod Bowen,West Ham,0.7230000305175781,0.48700000762939455,0.012880297377705574,LeftFoot,FromCorner,SavedShot,EPL,2020
386208,Jarrod Bowen,West Ham,0.72,0.515,0.019236644729971886,RightFoot,OpenPlay,MissedShots,EPL,2020
386210,Jarrod Bowen,West Ham,0.915,0.415,0.07216227799654007,Head,OpenPlay,MissedShots,EPL,2020
386212,Jarrod Bowen,West Ham,0.7280000305175781,0.44799999237060545,0.012965645641088486,LeftFoot,FromCorner,BlockedShot,EPL,2020
387829,Jarrod Bowen,West Ham,0.8490000152587891,0.3240000152587891,0.026725666597485542,LeftFoot,FromCorner,BlockedShot,EPL,2020
387833,Jarrod Bowen,West Ham,0.8480000305175781,0.27299999237060546,0.02920580841600895,LeftFoot,OpenPlay,BlockedShot,EPL,2020
387837,Jarrod Bowen,West Ham,0.884000015258789,0.37400001525878906,0.17972011864185333,LeftFoot,OpenPlay,BlockedShot,EPL,2020
387849,Jarrod Bowen,West Ham,0.885,0.48,0.11803606152534485,RightFoot,OpenPlay,BlockedShot,EPL,2020
389827,Jarrod Bowen,West Ham,0.7869999694824219,0.46099998474121096,0.038293518126010895,LeftFoot,OpenPlay,BlockedShot,EPL,2020
389828,Jarrod Bowen,West Ham,0.904000015258789,0.5420000076293945,0.13322171568870544,OtherBodyPart,OpenPlay,Goal,EPL,2020
390355,Jarrod Bowen,West Ham,0.85,0.35200000762939454,0.056756455451250076,LeftFoot,OpenPlay,MissedShots,EPL,2020
390353,Jarrod Bowen,West Ham,0.8969999694824219,0.305,0.024526266381144524,LeftFoot,OpenPlay,BlockedShot,EPL,2020
390358,Jarrod Bowen,West Ham,0.76,0.35700000762939454,0.01726216822862625,LeftFoot,OpenPlay,MissedShots,EPL,2020
390361,Jarrod Bowen,West Ham,0.9380000305175781,0.6809999847412109,0.02860383316874504,LeftFoot,OpenPlay,BlockedShot,EPL,2020
390368,Jarrod Bowen,West Ham,0.975,0.6090000152587891,0.34223657846450806,LeftFoot,OpenPlay,MissedShots,EPL,2020
391313,Jarrod Bowen,West Ham,0.850999984741211,0.53,0.061021625995635986,LeftFoot,OpenPlay,BlockedShot,EPL,2020
391317,Jarrod Bowen,West Ham,0.769000015258789,0.4420000076293945,0.021712182089686394,LeftFoot,OpenPlay,MissedShots,EPL,2020
391336,Jarrod Bowen,West Ham,0.87,0.34400001525878904,0.06693324446678162,LeftFoot,OpenPlay,MissedShots,EPL,2020
393482,Jarrod Bowen,West Ham,0.8669999694824219,0.2610000038146973,0.027572304010391235,RightFoot,OpenPlay,SavedShot,EPL,2020
393487,Jarrod Bowen,West Ham,0.7440000152587891,0.3629999923706055,0.01762121357023716,LeftFoot,OpenPlay,MissedShots,EPL,2020
395761,Jarrod Bowen,West Ham,0.8809999847412109,0.3579999923706055,0.04034589231014252,LeftFoot,FromCorner,MissedShots,EPL,2020
396217,Jarrod Bowen,West Ham,0.7369999694824219,0.37099998474121093,0.019017457962036133,LeftFoot,OpenPlay,BlockedShot,EPL,2020
376649,Michail Antonio,West Ham,0.879000015258789,0.6430000305175781,0.09897253662347794,RightFoot,OpenPlay,SavedShot,EPL,2020
376654,Michail Antonio,West Ham,0.8830000305175781,0.6869999694824219,0.049563754349946976,RightFoot,OpenPlay,BlockedShot,EPL,2020
376659,Michail Antonio,West Ham,0.805,0.2879999923706055,0.024863239377737045,RightFoot,OpenPlay,BlockedShot,EPL,2020
376668,Michail Antonio,West Ham,0.745,0.6419999694824219,0.014778561890125275,RightFoot,OpenPlay,BlockedShot,EPL,2020
377748,Michail Antonio,West Ham,0.9540000152587891,0.49400001525878906,0.5920313000679016,RightFoot,OpenPlay,Goal,EPL,2020
377751,Michail Antonio,West Ham,0.945,0.47900001525878905,0.5390490889549255,RightFoot,OpenPlay,MissedShots,EPL,2020
377753,Michail Antonio,West Ham,0.750999984741211,0.575999984741211,0.04068908095359802,RightFoot,OpenPlay,BlockedShot,EPL,2020
377755,Michail Antonio,West Ham,0.889000015258789,0.4640000152587891,0.47804000973701477,RightFoot,OpenPlay,BlockedShot,EPL,2020
377754,Michail Antonio,West Ham,0.904000015258789,0.45,0.04837212339043617,Head,OpenPlay,ShotOnPost,EPL,2020
379784,Michail Antonio,West Ham,0.874000015258789,0.705,0.05416220426559448,RightFoot,OpenPlay,SavedShot,EPL,2020
379792,Michail Antonio,West Ham,0.885,0.544000015258789,0.1042637825012207,RightFoot,OpenPlay,MissedShots,EPL,2020
379793,Michail Antonio,West Ham,0.9130000305175782,0.30100000381469727,0.07385578751564026,RightFoot,OpenPlay,SavedShot,EPL,2020
380931,Michail Antonio,West Ham,0.9459999847412109,0.42900001525878906,0.32652556896209717,Head,OpenPlay,Goal,EPL,2020
380937,Michail Antonio,West Ham,0.894000015258789,0.5570000076293945,0.06942560523748398,Head,OpenPlay,SavedShot,EPL,2020
380940,Michail Antonio,West Ham,0.875999984741211,0.3240000152587891,0.0840659886598587,RightFoot,OpenPlay,SavedShot,EPL,2020
382652,Michail Antonio,West Ham,0.9719999694824218,0.5279999923706055,0.14660999178886414,RightFoot,FromCorner,MissedShots,EPL,2020
382660,Michail Antonio,West Ham,0.8859999847412109,0.6990000152587891,0.10819108784198761,RightFoot,OpenPlay,BlockedShot,EPL,2020
383114,Michail Antonio,West Ham,0.9059999847412109,0.46,0.10975906252861023,RightFoot,OpenPlay,Goal,EPL,2020
396229,Michail Antonio,West Ham,0.85,0.6959999847412109,0.041163310408592224,RightFoot,OpenPlay,SavedShot,EPL,2020
376662,Sébastien Haller,West Ham,0.955,0.4109999847412109,0.12294913083314896,RightFoot,FromCorner,MissedShots,EPL,2020
376669,Sébastien Haller,West Ham,0.9230000305175782,0.40900001525878904,0.020549645647406578,Head,FromCorner,SavedShot,EPL,2020
379809,Sébastien Haller,West Ham,0.9319999694824219,0.46,0.13026590645313263,Head,OpenPlay,Goal,EPL,2020
386202,Sébastien Haller,West Ham,0.9519999694824218,0.52,0.08010706305503845,Head,FromCorner,ShotOnPost,EPL,2020
386204,Sébastien Haller,West Ham,0.8819999694824219,0.500999984741211,0.03162505105137825,Head,OpenPlay,SavedShot,EPL,2020
386219,Sébastien Haller,West Ham,0.9309999847412109,0.5820000076293945,0.0660589188337326,Head,FromCorner,MissedShots,EPL,2020
387840,Sébastien Haller,West Ham,0.9519999694824218,0.53,0.12899503111839294,RightFoot,OpenPlay,SavedShot,EPL,2020
387842,Sébastien Haller,West Ham,0.8190000152587891,0.47299999237060547,0.044046301394701004,RightFoot,OpenPlay,Goal,EPL,2020
387846,Sébastien Haller,West Ham,0.9540000152587891,0.5359999847412109,0.642330527305603,RightFoot,OpenPlay,MissedShots,EPL,2020
387850,Sébastien Haller,West Ham,0.899000015258789,0.5,0.14336137473583221,RightFoot,OpenPlay,BlockedShot,EPL,2020
390365,Sébastien Haller,West Ham,0.914000015258789,0.595999984741211,0.033446766436100006,Head,OpenPlay,MissedShots,EPL,2020
390367,Sébastien Haller,West Ham,0.9,0.425,0.1037711501121521,RightFoot,OpenPlay,MissedShots,EPL,2020
390376,Sébastien Haller,West Ham,0.8730000305175781,0.5109999847412109,0.013115732930600643,Head,SetPiece,BlockedShot,EPL,2020
391312,Sébastien Haller,West Ham,0.909000015258789,0.52,0.045341216027736664,Head,OpenPlay,SavedShot,EPL,2020
391314,Sébastien Haller,West Ham,0.889000015258789,0.47900001525878905,0.0996696725487709,RightFoot,OpenPlay,SavedShot,EPL,2020
391326,Sébastien Haller,West Ham,0.91,0.4859999847412109,0.10618367046117783,RightFoot,OpenPlay,BlockedShot,EPL,2020
391327,Sébastien Haller,West Ham,0.9069999694824219,0.49700000762939456,0.039490047842264175,Head,FromCorner,SavedShot,EPL,2020
391340,Sébastien Haller,West Ham,0.8980000305175782,0.47099998474121096,0.12121539562940598,RightFoot,OpenPlay,SavedShot,EPL,2020
393486,Sébastien Haller,West Ham,0.9119999694824219,0.5070000076293946,0.10678412020206451,RightFoot,OpenPlay,Goal,EPL,2020
393488,Sébastien Haller,West Ham,0.9009999847412109,0.4779999923706055,0.0951814204454422,Head,OpenPlay,MissedShots,EPL,2020
393490,Sébastien Haller,West Ham,0.9009999847412109,0.4520000076293945,0.07450447231531143,Head,OpenPlay,MissedShots,EPL,2020
394884,Sébastien Haller,West Ham,0.9119999694824219,0.515,0.040465086698532104,Head,OpenPlay,MissedShots,EPL,2020
395770,Sébastien Haller,West Ham,0.905,0.5570000076293945,0.06827114522457123,Head,OpenPlay,SavedShot,EPL,2020
395906,Sébastien Haller,West Ham,0.889000015258789,0.49700000762939456,0.08187957108020782,RightFoot,SetPiece,MissedShots,EPL,2020
396219,Sébastien Haller,West Ham,0.955999984741211,0.49900001525878906,0.11505972594022751,Head,FromCorner,MissedShots,EPL,2020
376644,Angelo Ogbonna,West Ham,0.899000015258789,0.5970000076293945,0.01188643742352724,Head,SetPiece,ShotOnPost,EPL,2020
377743,Angelo Ogbonna,West Ham,0.909000015258789,0.500999984741211,0.04890695586800575,Head,FromCorner,SavedShot,EPL,2020
379796,Angelo Ogbonna,West Ham,0.93,0.5029999923706054,0.07503218203783035,Head,SetPiece,MissedShots,EPL,2020
387843,Angelo Ogbonna,West Ham,0.8980000305175782,0.46099998474121096,0.030524788424372673,Head,SetPiece,MissedShots,EPL,2020
389819,Angelo Ogbonna,West Ham,0.945,0.5479999923706055,0.22472676634788513,Head,FromCorner,Goal,EPL,2020
391339,Angelo Ogbonna,West Ham,0.9319999694824219,0.4779999923706055,0.42871835827827454,Head,SetPiece,Goal,EPL,2020
394885,Angelo Ogbonna,West Ham,0.9169999694824219,0.48900001525878906,0.05839081481099129,Head,SetPiece,MissedShots,EPL,2020
376655,Pablo Fornals,West Ham,0.885,0.4909999847412109,0.09303253889083862,RightFoot,OpenPlay,BlockedShot,EPL,2020
379794,Pablo Fornals,West Ham,0.9030000305175782,0.49700000762939456,0.4240507483482361,RightFoot,OpenPlay,MissedShots,EPL,2020
379798,Pablo Fornals,West Ham,0.79,0.35,0.01681656204164028,RightFoot,OpenPlay,ShotOnPost,EPL,2020
380935,Pablo Fornals,West Ham,0.9109999847412109,0.605,0.3009777069091797,LeftFoot,OpenPlay,Goal,EPL,2020
380939,Pablo Fornals,West Ham,0.9030000305175782,0.41200000762939454,0.1520148664712906,RightFoot,OpenPlay,BlockedShot,EPL,2020
382655,Pablo Fornals,West Ham,0.8340000152587891,0.69,0.029447907581925392,LeftFoot,OpenPlay,SavedShot,EPL,2020
382661,Pablo Fornals,West Ham,0.9719999694824218,0.46599998474121096,0.7659439444541931,Head,OpenPlay,MissedShots,EPL,2020
383115,Pablo Fornals,West Ham,0.89,0.5840000152587891,0.056101102381944656,Head,OpenPlay,MissedShots,EPL,2020
383128,Pablo Fornals,West Ham,0.759000015258789,0.21899999618530275,0.031181126832962036,RightFoot,OpenPlay,SavedShot,EPL,2020
384733,Pablo Fornals,West Ham,0.850999984741211,0.5279999923706055,0.07070843875408173,RightFoot,OpenPlay,Goal,EPL,2020
384740,Pablo Fornals,West Ham,0.8909999847412109,0.555,0.09160496294498444,RightFoot,OpenPlay,SavedShot,EPL,2020
384741,Pablo Fornals,West Ham,0.8590000152587891,0.4329999923706055,0.06894773989915848,LeftFoot,OpenPlay,BlockedShot,EPL,2020
386214,Pablo Fornals,West Ham,0.7909999847412109,0.669000015258789,0.022304493933916092,LeftFoot,OpenPlay,MissedShots,EPL,2020
387841,Pablo Fornals,West Ham,0.8180000305175781,0.5609999847412109,0.06331322342157364,RightFoot,OpenPlay,BlockedShot,EPL,2020
390354,Pablo Fornals,West Ham,0.9569999694824218,0.40900001525878904,0.4475659430027008,RightFoot,OpenPlay,SavedShot,EPL,2020
390357,Pablo Fornals,West Ham,0.9590000152587891,0.6120000076293945,0.19022467732429504,Head,OpenPlay,MissedShots,EPL,2020
390359,Pablo Fornals,West Ham,0.885,0.46900001525878904,0.12304861098527908,RightFoot,OpenPlay,ShotOnPost,EPL,2020
391337,Pablo Fornals,West Ham,0.9030000305175782,0.38,0.09966425597667694,RightFoot,OpenPlay,MissedShots,EPL,2020
393478,Pablo Fornals,West Ham,0.8859999847412109,0.5129999923706055,0.06738541275262833,Head,OpenPlay,MissedShots,EPL,2020
394887,Pablo Fornals,West Ham,0.8680000305175781,0.6179999923706054,0.05563196539878845,LeftFoot,OpenPlay,BlockedShot,EPL,2020
395916,Pablo Fornals,West Ham,0.7519999694824219,0.395,0.019412167370319366,RightFoot,OpenPlay,BlockedShot,EPL,2020
396226,Pablo Fornals,West Ham,0.784000015258789,0.68,0.016812490299344063,LeftFoot,FromCorner,SavedShot,EPL,2020
396228,Pablo Fornals,West Ham,0.8930000305175781,0.514000015258789,0.2698482275009155,Head,OpenPlay,MissedShots,EPL,2020
382673,Manuel Lanzini,West Ham,0.7340000152587891,0.5529999923706055,0.00966605357825756,RightFoot,SetPiece,Goal,EPL,2020
390383,Manuel Lanzini,West Ham,0.769000015258789,0.5570000076293945,0.014844386838376522,RightFoot,FromCorner,SavedShot,EPL,2020
395771,Manuel Lanzini,West Ham,0.924000015258789,0.53,0.04911964014172554,Head,OpenPlay,BlockedShot,EPL,2020
395773,Manuel Lanzini,West Ham,0.8019999694824219,0.7230000305175781,0.020511742681264877,RightFoot,OpenPlay,MissedShots,EPL,2020
395910,Manuel Lanzini,West Ham,0.88,0.5609999847412109,0.08317753672599792,RightFoot,OpenPlay,MissedShots,EPL,2020
396236,Manuel Lanzini,West Ham,0.9719999694824218,0.6709999847412109,0.07716570049524307,LeftFoot,OpenPlay,MissedShots,EPL,2020
395772,Ben Johnson,West Ham,0.909000015258789,0.555,0.45601746439933777,RightFoot,OpenPlay,Goal,EPL,2020
380938,Fabián Balbuena,West Ham,0.8980000305175782,0.45099998474121095,0.07283413410186768,Head,SetPiece,MissedShots,EPL,2020
380941,Fabián Balbuena,West Ham,0.91,0.40700000762939453,0.01668418012559414,Head,SetPiece,MissedShots,EPL,2020
382669,Fabián Balbuena,West Ham,0.899000015258789,0.46,0.08481036871671677,Head,SetPiece,Goal,EPL,2020
386200,Fabián Balbuena,West Ham,0.9590000152587891,0.6020000076293945,0.05011183023452759,Head,FromCorner,MissedShots,EPL,2020
390364,Fabián Balbuena,West Ham,0.9,0.6270000076293946,0.3670164942741394,RightFoot,SetPiece,BlockedShot,EPL,2020
391338,Fabián Balbuena,West Ham,0.9290000152587891,0.5670000076293945,0.27327847480773926,Head,SetPiece,SavedShot,EPL,2020
391341,Fabián Balbuena,West Ham,0.93,0.36900001525878906,0.2224949449300766,Head,OpenPlay,ShotOnPost,EPL,2020
NA,Mark Noble,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
382651,Aaron Cresswell,West Ham,0.735999984741211,0.66,0.04326741024851799,LeftFoot,DirectFreekick,MissedShots,EPL,2020
386199,Aaron Cresswell,West Ham,0.72,0.57,0.011934244073927402,LeftFoot,OpenPlay,SavedShot,EPL,2020
386211,Aaron Cresswell,West Ham,0.8169999694824219,0.5029999923706054,0.16882261633872986,LeftFoot,DirectFreekick,ShotOnPost,EPL,2020
390382,Aaron Cresswell,West Ham,0.7140000152587891,0.5970000076293945,0.0403166264295578,LeftFoot,DirectFreekick,SavedShot,EPL,2020
393485,Aaron Cresswell,West Ham,0.745999984741211,0.20600000381469727,0.030922425910830498,LeftFoot,DirectFreekick,MissedShots,EPL,2020
394879,Aaron Cresswell,West Ham,0.9369999694824219,0.7190000152587891,0.04129314422607422,LeftFoot,OpenPlay,MissedShots,EPL,2020
395767,Aaron Cresswell,West Ham,0.7880000305175782,0.5979999923706054,0.032444003969430923,RightFoot,OpenPlay,BlockedShot,EPL,2020
396220,Aaron Cresswell,West Ham,0.875,0.7080000305175781,0.04517343267798424,LeftFoot,OpenPlay,MissedShots,EPL,2020
396225,Aaron Cresswell,West Ham,0.8440000152587891,0.16700000762939454,0.04453105106949806,LeftFoot,DirectFreekick,SavedShot,EPL,2020
396234,Aaron Cresswell,West Ham,0.7809999847412109,0.6719999694824219,0.016822854056954384,LeftFoot,OpenPlay,MissedShots,EPL,2020
NA,Darren Randolph,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
NA,Lukasz Fabianski,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
NA,Craig Dawson,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
NA,Felipe Anderson,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
NA,Robert Snodgrass,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
377750,Arthur Masuaku,West Ham,0.7090000152587891,0.6519999694824219,0.011331332847476006,LeftFoot,OpenPlay,MissedShots,EPL,2020
380942,Arthur Masuaku,West Ham,0.7559999847412109,0.6359999847412109,0.019801033660769463,LeftFoot,OpenPlay,SavedShot,EPL,2020
382659,Arthur Masuaku,West Ham,0.875999984741211,0.7230000305175781,0.025404363870620728,LeftFoot,OpenPlay,MissedShots,EPL,2020
382663,Arthur Masuaku,West Ham,0.9009999847412109,0.6569999694824219,0.051270268857479095,LeftFoot,FromCorner,BlockedShot,EPL,2020
383118,Arthur Masuaku,West Ham,0.7609999847412109,0.77,0.010440516285598278,LeftFoot,OpenPlay,MissedShots,EPL,2020
386198,Arthur Masuaku,West Ham,0.9569999694824218,0.6409999847412109,0.3107781708240509,LeftFoot,OpenPlay,SavedShot,EPL,2020
NA,Issa Diop,West Ham,NA,NA,NA,NA,NA,NA,EPL,NA
386220,Said Benrahma,West Ham,0.9819999694824219,0.645,0.09148188680410385,RightFoot,OpenPlay,SavedShot,EPL,2020
386221,Said Benrahma,West Ham,0.9840000152587891,0.6020000076293945,0.08278842270374298,RightFoot,OpenPlay,SavedShot,EPL,2020
389831,Said Benrahma,West Ham,0.855,0.67,0.06528733670711517,RightFoot,OpenPlay,BlockedShot,EPL,2020
390380,Said Benrahma,West Ham,0.850999984741211,0.7390000152587891,0.019875751808285713,RightFoot,FromCorner,MissedShots,EPL,2020
390386,Said Benrahma,West Ham,0.7559999847412109,0.6270000076293946,0.018660085275769234,RightFoot,OpenPlay,SavedShot,EPL,2020
391318,Said Benrahma,West Ham,0.779000015258789,0.7080000305175781,0.011419346556067467,RightFoot,OpenPlay,BlockedShot,EPL,2020
391321,Said Benrahma,West Ham,0.7909999847412109,0.33099998474121095,0.026146452873945236,RightFoot,OpenPlay,MissedShots,EPL,2020
391328,Said Benrahma,West Ham,0.735,0.7609999847412109,0.020712021738290787,RightFoot,FromCorner,SavedShot,EPL,2020
391329,Said Benrahma,West Ham,0.779000015258789,0.5690000152587891,0.028962790966033936,RightFoot,OpenPlay,MissedShots,EPL,2020
391330,Said Benrahma,West Ham,0.8619999694824219,0.8669999694824219,0.04010626673698425,RightFoot,DirectFreekick,MissedShots,EPL,2020
391333,Said Benrahma,West Ham,0.7659999847412109,0.580999984741211,0.012643122114241123,RightFoot,OpenPlay,MissedShots,EPL,2020
395914,Said Benrahma,West Ham,0.830999984741211,0.3110000038146973,0.027183422818779945,RightFoot,SetPiece,MissedShots,EPL,2020
395920,Said Benrahma,West Ham,0.9619999694824218,0.4520000076293945,0.6108188629150391,RightFoot,OpenPlay,SavedShot,EPL,2020
377744,Declan Rice,West Ham,0.735999984741211,0.6809999847412109,0.04078109934926033,RightFoot,DirectFreekick,BlockedShot,EPL,2020
380944,Declan Rice,West Ham,0.8969999694824219,0.605,0.13251815736293793,LeftFoot,OpenPlay,ShotOnPost,EPL,2020
387844,Declan Rice,West Ham,0.914000015258789,0.4329999923706055,0.046062156558036804,RightFoot,FromCorner,BlockedShot,EPL,2020
