id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12794,TRUE,161,Paris Saint Germain,PSG,167,Angers,ANG,4,0,3.35081,0.488442,2019-10-05 16:30:00,0.9505,0.0404,0.0091
12790,TRUE,181,Dijon,DJN,225,Strasbourg,STR,1,0,1.18723,0.780588,2019-10-05 19:00:00,0.4793,0.3137,0.207
12792,TRUE,166,Montpellier,MPL,171,Monaco,MON,3,1,2.74638,1.36346,2019-10-05 19:00:00,0.7336,0.1659,0.1005
12795,TRUE,174,Toulouse,TOU,176,Bordeaux,BOR,1,3,0.846031,1.07992,2019-10-05 19:00:00,0.2593,0.3252,0.4155
12796,TRUE,241,Brest,BRE,180,Metz,MET,2,0,1.09035,0.537656,2019-10-05 19:00:00,0.5199,0.3196,0.1605
12798,TRUE,168,Nantes,NAN,170,Nice,NIC,1,0,1.33771,0.269194,2019-10-05 19:00:00,0.6987,0.2405,0.0608
12793,TRUE,160,Lille,LIL,235,Nimes,NIM,2,2,2.57207,1.76186,2019-10-06 14:00:00,0.5877,0.2299,0.1824
12789,TRUE,163,Rennes,REN,177,Reims,REI,0,1,1.01154,1.89057,2019-10-06 16:00:00,0.1768,0.2157,0.6075
12797,TRUE,175,Saint-Etienne,SEN,178,Lyon,LYO,1,0,0.702101,0.362585,2019-10-06 20:00:00,0.4066,0.4317,0.1617
12803,TRUE,170,Nice,NIC,161,Paris Saint Germain,PSG,1,4,0.730506,3.38134,2019-10-18 19:45:00,0.0135,0.0536,0.9329
12807,TRUE,178,Lyon,LYO,181,Dijon,DJN,0,0,1.85901,0.357988,2019-10-19 16:30:00,0.7703,0.1744,0.0553
12799,TRUE,177,Reims,REI,166,Montpellier,MPL,1,0,0.925625,0.594823,2019-10-19 19:00:00,0.4385,0.3513,0.2102
12800,TRUE,167,Angers,ANG,241,Brest,BRE,0,1,1.49766,0.240686,2019-10-19 19:00:00,0.7284,0.2232,0.0484
12801,TRUE,180,Metz,MET,168,Nantes,NAN,1,0,0.766702,0.428008,2019-10-19 19:00:00,0.4218,0.4019,0.1763
